Source,Filename,Oorzaak,Gevolg,Citaat
cpb,92,De meeste winsten van de top-1% worden ingehouden en niet uitgekeerd.,De belastingdruk op de hoogste inkomens is lager dan op de midden- en hoge inkomens.,"Dat de belastingdruk aan de top lager ligt, was al bekend uit eerder onderzoek over het jaar 2016. Nu blijkt dat dat beeld niet verandert als een langere periode wordt bekeken, omdat het merendeel van de winsten ingehouden blijft."
cpb,92,De volatiliteit van winsten leidt tot verschillen in belastingdruk tussen jaren.,De belastingdruk voor de top-1% is afhankelijk van de timing van winstuitkeringen.,"De belastingdruk voor één jaar kan een vertekend beeld geven, vanwege de volatiliteit van winsten en de timing van winstuitkeringen."
cpb,92,De fiscale behandeling van dividenden beïnvloedt de winstuitkeringen.,De meeste winsten van de top-1% worden ingehouden en niet uitgekeerd.,Zo kan het voor een directeur-grootaandeelhouder (dga) fiscaal aantrekkelijk zijn om te lenen van de eigen bv in plaats van dividend uit te keren.
cpb,92,De belastingdruk voor de top-1% is afhankelijk van de timing van winstuitkeringen.,De belastingdruk kan vertekend zijn door het niet meenemen van buitenlandse ingehouden winsten.,"Als winstuitkering in een later jaar plaatsvindt, stijgt de belastingdruk in dat jaar vanwege de box 2-heffing in dat latere jaar."
cpb,92,"De top-1% houdt een aanmerkelijk belang in vennootschappen, wat de belastingdruk beïnvloedt.",De meeste winsten van de top-1% worden ingehouden en niet uitgekeerd.,"De inkomens van de hoogste 1% huishoudens bestaan vooral uit bedrijfswinsten van vennootschappen waarin een aanmerkelijk belang wordt gehouden, die grotendeels niet uitgekeerd worden."
cpb,101,Verlies van marktaandeel voor Europese bedrijven door concurrentienadeel.,Toename van CO2-uitstoot buiten de EU.,"Door dit concurrentienadeel kunnen bedrijven marktaandeel verliezen of hun productie verplaatsen naar landen buiten de EU. Hierdoor daalt de CO2-uitstoot in de EU wel, maar neemt die buiten de EU juist toe."
cpb,101,Toename van CO2-uitstoot buiten de EU.,Minder export naar niet-EU-landen door CBAM.,Een daling van de export naar niet-EU-landen heeft voor Nederland een minder grote impact op de totale export.
cpb,101,De invoering van CBAM kan leiden tot concurrentienadeel voor Europese exporteurs.,Minder export naar niet-EU-landen door CBAM.,"Mogelijk nemen ze dan tegenmaatregelen, zoals een gelijksoortige importheffing. Een dergelijke heffing verlaagt de export vanuit de EU naar niet-EU-landen."
cpb,103,Stijgende energieprijzen,Stijgende voedselprijzen,"De uitbraak van de oorlog in Oekraïne en het vervolgens dichtdraaien van de gaskraan door Rusland, leidden in 2022 tot sterke stijgingen van energie- en voedselprijzen."
cpb,103,Stijgende energieprijzen,Verhoogde loonkosten,"Als reactie is het mogelijk dat door de gestegen prijzen huishoudens hogere lonen eisen, die uiteindelijk ook (gedeeltelijk) in hogere afzetprijzen resulteren."
cpb,103,Stijgende lonen,Inflatieverwachtingen,"Wanneer consumenten verwachten dat prijzen zullen stijgen, kunnen zij bijvoorbeeld hogere lonen eisen om hun koopkracht te behouden."
cpb,105,De vraag naar arbeid beïnvloedt migratie.,Economisch beleid heeft invloed op migratie.,Migratie in belangrijke mate wordt bepaald door de vraag naar arbeid. Deze centrale rol van de vraag naar arbeid blijkt zowel uit de samenhang tussen migratie en conjunctuur als uit het effect van arbeidsmarktbeleid op migratie.
cpb,105,Schommelingen in de economische groei beïnvloeden immigratie en emigratie.,De invloed van migratie op de bevolkingssamenstelling kan leiden tot sociale spanningen.,Immigratie en emigratie hangen sterk samen met schommelingen van de economische groei.
cpb,106,De toegankelijkheid van data staat onder druk door hoge kosten.,De publieke beschikbaarheid van data is in gevaar door de dominantie van private partijen.,"De microdata van het CBS zijn onovertroffen in de wereld, maar ze zijn niet gemakkelijk toegankelijk en zeker niet kosteloos."
cpb,108,Prijsstijgingen van energie en huur raken huishoudens sterk.,Ongelijke impact van prijsontwikkelingen op huishoudens met verschillende inkomens.,Huishoudens met verschillende consumptiemandjes worden anders geraakt door prijsontwikkelingen.
cpb,108,Prijsveranderingen hebben een verschillende invloed op huishoudens.,Verschillen in prijsontwikkeling tussen huishoudensgroepen zijn groter dan binnen groepen.,De verschillen in de phc zijn niet zonder meer te herleiden tot verschillen tussen huishoudensgroepen omdat de verschillen binnen groepen groter zijn.
cpb,108,Uitzonderlijke prijsstijgingen binnen bepaalde productcategorieën kunnen optreden.,Gericht koopkracht- en armoedebeleid is lastig vorm te geven.,Gericht koopkracht- en armoedebeleid om huishoudens te compenseren voor een prijsschok is lastig vorm te geven.
cpb,111,De late aankondiging van de arbeidsmarkttoelage kan invloed hebben gehad op de effectiviteit van de maatregel.,De arbeidsmarkttoelage heeft in het eerste schooljaar na invoering geen substantiële effecten gehad op de mobiliteit van leraren.,De late aankondiging van de arbeidsmarkttoelage kan invloed hebben gehad op de effectiviteit van de maatregel. De arbeidsmarkttoelage heeft in het eerste schooljaar na invoering geen substantiële effecten gehad op de mobiliteit van leraren.
cpb,114,De leesvaardigheid van Nederlandse 15-jarigen neemt sterk af.,De vergelijking van PISA-scores met nationale toetsen is lastig.,De uitkomsten van PISA laten zich lastig vergelijken met metingen die in Nederland worden uitgevoerd.
cpb,114,De leesvaardigheid van Nederlandse 15-jarigen neemt sterk af.,Lage deelname van Nederlandse scholen aan PISA en lagere responspercentages beïnvloeden de representativiteit.,Het lage responspercentage van Nederlandse scholen maakt het voor PISA lastig om de leesvaardigheid goed te monitoren.
cpb,116,De angst voor negatieve gevolgen van quota op de kwaliteit van bestuur.,Een gebrek aan vrouwelijke commissarissen met de juiste competenties.,"Tegenstanders van quota vrezen dat een quotum negatieve gevolgen kan hebben, omdat vrouwelijk bestuurlijk talent schaars zou zijn."
cpb,116,De effectiviteit van streefcijfers zonder sancties op de vertegenwoordiging van vrouwen in topfuncties.,Een beperkte groei in het aandeel vrouwen in de controlegroep.,"Desondanks, leidde het quotum tot een sterkere groei in het aandeel vrouwen in de rvc van beursgenoteerde bedrijven."
cpb,116,De angst voor negatieve gevolgen van quota op de kwaliteit van bestuur.,Een schaarste aan bestuurlijk vrouwelijk talent.,"Tegenstanders van quota vrezen dat een quotum negatieve gevolgen kan hebben, omdat vrouwelijk bestuurlijk talent schaars zou zijn."
cpb,116,De mogelijkheid dat benoemingen die niet voldoen aan het quotum nietig worden verklaard.,Een onbalans in de man-vrouwverhouding in de raad van commissarissen.,"Dit onderschrijft het belang van het bindende quotum, dat bepaalt dat benoemingen die niet bijdragen aan een meer evenwichtige man-vrouwverhouding in de rvc nietig worden verklaard."
cpb,120,Hogere arbeidsmarktkrapte door coronasteun,Krapte op de arbeidsmarkt,"De minder productieve ondernemingen die normaal gesproken kopje onder zouden zijn gegaan, bleven echter ook mensen in dienst houden. Hierdoor is de arbeidsmarktkrapte hoger gebleven dan deze zou zijn geweest zonder steunmaatregelen."
cpb,120,Hogere arbeidsmarktkrapte door coronasteun,Moeilijkheden bij het realiseren van maatschappelijke uitdagingen,"De huidige krapte is problematisch voor veel bedrijven en organisaties en maakt het lastig om maatschappelijke uitdagingen op gebieden als wonen, zorg, onderwijs en de energietransitie te realiseren."
cpb,120,Krapte op de arbeidsmarkt,Vertraging van overheidsplannen door personeelstekort,Overheidsplannen lopen hierdoor vertraging op. Dat is onder meer te zien bij defensie en in het onderwijs: het kost moeite om de geplande budgetten daadwerkelijk uit te geven.
cpb,120,Krapte op de arbeidsmarkt,Tekort aan personeel in de collectieve sector,"De overheid kan bijvoorbeeld niet al het personeel vinden dat zij wil aantrekken, in ieder geval niet onder de huidige arbeidsvoorwaarden."
cpb,120,Hogere arbeidsmarktkrapte door coronasteun,Stagnerende groei van de arbeidsproductiviteit in Nederland,"De minder productieve ondernemingen die normaal gesproken kopje onder zouden zijn gegaan, bleven echter ook mensen in dienst houden."
cpb,121,Hoge inflatie.,Onzekerheid over de ontwikkeling van de opbrengst van de inkomensheffing voor 2024 en 2025.,Hoge inflatie leidt tot onzekerheid over de ontwikkeling van de opbrengst van de inkomensheffing voor 2024 en 2025.
cpb,124,De inflatie is hoog door stijgende energieprijzen.,De economie krimpt gedurende drie kwartalen.,"Corona heeft de economie uit het lood geslagen: tijdens de heropening kon het aanbod de inhaalvraag niet bijbenen met lange wachttijden, tekorten, arbeidsmarktkrapte en inflatie tot gevolg."
cpb,124,"De werkloosheid loopt licht op naar 3,9% in 2025.",Er zijn duidelijke restricties op de arbeidsmarkt.,De werkloosheid loopt licht op ... en er zijn duidelijke restricties op de arbeidsmarkt.
cpb,124,De armoede loopt in 2025 en de jaren daarna weer wat op.,De inkomens op bijstandsniveau stijgen niet mee met de welvaart.,"De armoede loopt in 2025 en de jaren daarna weer wat op, omdat het inkomen op bijstandsniveau niet meestijgt met de welvaart."
cpb,124,De uitgaven aan sociale zekerheid en zorg nemen toe.,De overheidsfinanciën vertonen een gematigd tekort.,"De uitgaven lopen bijvoorbeeld op binnen de begrotingsfondsen (klimaat-, transitie- en groeifonds), maar ook door toenemende uitgaven aan sociale zekerheid en zorg, asiel en defensie."
cpb,124,De economische groei blijft op de middellange termijn gematigd.,De buitenlandse vraag groeit maar matig.,"De economische groei blijft op de middellange termijn gematigd, en de buitenlandse vraag groeit maar matig."
cpb,125,Hogere macro-economische onzekerheid leidt tot kleinere belastingmultipliers.,Belastingmultipliers zijn afhankelijk van de economische fase.,"Ook hogere macro-economische onzekerheid en een hoge publieke schuldenquote leiden tot een kleinere multiplier, terwijl hogere private schulden juist samenhangen met een grotere multiplier."
cpb,125,Leenbeperkingen beïnvloeden de effectiviteit van belastingbeleid.,Belastingmultipliers zijn afhankelijk van de economische fase.,Leenbeperkingen zijn een eerste verklaring voor conjunctuurafhankelijke belastingmultipliers.
cpb,125,De impact van hoge private schulden op consumptie.,Belastingmultipliers zijn afhankelijk van de economische fase.,De aanname is dat consumenten die beperkt zijn in hun leenvermogen een hogere marginale consumptiequote hebben na een (tijdelijke) wijziging in het inkomen.
cpb,127,Lagere groei van de economie op middellange termijn.,Verslechtering van het EMU-saldo door oplopende uitgaven.,"Uitgaven lopen op, daardoor verslechtert EMU-saldo."
cpb,127,Afhankelijkheid van de rentestand voor de overheidsschuld op lange termijn.,Verslechtering van het EMU-saldo door oplopende uitgaven.,Overheidsschuld lange termijn hangt af van rentestand.
cpb,128,Afname van productieactiviteiten in Nederland.,Verlies van concurrentievermogen in de maakindustrie.,We constateren een aanzienlijke verschuiving van productieactiviteiten naar dienstverlenende activiteiten binnen Nederland.
cpb,128,Afname van productieactiviteiten in Nederland.,Verlies van productiecapaciteit door verschuiving naar diensten.,"Tegelijkertijd daalde het aandeel van de productieactiviteiten in de totale inkomsten van de maakindustrie, wat wijst op een herallocatie van productieactiviteiten in de maakindustrie naar professionele dienstverleningsactiviteiten in andere sectoren."
cpb,128,Impact van beleidsmaatregelen op activiteiten in Nederland.,Verlies van technologische wereldleiderschap.,"Beleid op het gebied van onderwerpen als internationale handel, migratie, onderwijs, onderzoek en ontwikkeling, en investeringen in infrastructuur bepaalt mede hoe verschillende activiteiten in de toekomst in Nederland worden uitgevoerd."
cpb,128,Impact van beleidsmaatregelen op activiteiten in Nederland.,Verlies van economische specialisatie.,"Activiteiten verschillen in de rol die ze spelen binnen productieprocessen, evenals het daarmee samenhangende verdienpotentieel."
cpb,129,Complexiteit van het toeslagenstelsel leidt tot niet-gebruik.,Afschaffing van de zorgtoeslag resulteert in lagere inkomens en vergroot inkomensverschillen.,De maatregel is budgetneutraal vormgegeven en vergroot het arbeidsaanbod. Dit positieve effect op het arbeidsaanbod wordt verklaard door de inkomenseffecten van de maatregel... Het afschaffen van de zorgtoeslag vergroot het arbeidsaanbod.
cpb,129,Complexiteit van het toeslagenstelsel leidt tot niet-gebruik.,Veranderingen in het toeslagenstelsel kunnen leiden tot lagere normbedragen voor huishoudens.,De gerichtheid van het toeslagenstelsel in de praktijk slechter uitpakt dan op papier.
cpb,129,Afschaffing van de zorgtoeslag resulteert in lagere inkomens en vergroot inkomensverschillen.,Verlaging van zorgpremie en invoering van heffingskortingen beïnvloeden arbeidsaanbod.,Het positieve arbeidsaanbodeffect van het afschaffen van de zorgtoeslag domineert in deze variant dus de negatieve arbeidsaanbodeffecten van het hogere wml en de lagere zorgpremie.
cpb,131,De inschrijvingen van verschillende studierichtingen reageren niet op arbeidsmarktperspectieven.,Er is een risico op werkloosheid door mismatch tussen vraag en aanbod van vaardigheden.,"Als studie-inschrijvingen niet of nauwelijks reageren op ontwikkelingen op de arbeidsmarkt, ontstaat het risico op een mismatch tussen vraag naar en aanbod van vaardigheden en op werkloosheid."
cpb,131,Afname van arbeidsmarktperspectieven voor mbo-afgestudeerden.,Tekorten op de arbeidsmarkt door onvoldoende afstemming van studiekeuze.,"De knelpunten in techniek, zorg en onderwijs houden naar verwachting echter aan."
cpb,138,Misallocatie van publieke huisvesting,Welfareverlies door misallocatie,"The resulting annual welfare loss is modest, estimated at €64 per household residing in the public sector."
cpb,138,Ongelijke toegang tot huisvesting voor verschillende huishoudtypes,Ongelijke toegang tot aantrekkelijke sociale huurwoningen,This entails particularly large transfers in housing consumption from younger households to older households.
cpb,138,Inefficiënte woningtoewijzingsmechanismen,Welfareverlies door misallocatie,"Arguably, this focus on supply is rather narrow, as it ignores the effects that rent control has on the efficiency of housing allocation among tenants."
cpb,139,Oudere huishoudens profiteren van het toewijzingssysteem.,Huishoudens met een urgente woningvraag komen in de knel.,De wachtlijst als uitgangspunt kan er toe leiden dat oudere huishoudens aantrekkelijkere woningen bemachtigen ten koste van andere groepen.
cpb,139,De huidige toewijzingspraktijk leidt tot een ongelijkheid in de verdeling van woonruimte.,Huishoudens met een urgente woningvraag komen in de knel.,Ook huishoudens met een urgente woningvraag kunnen in een puur wachtlijstsysteem (zonder aanpassingen) in de knel komen.
cpb,139,Regionale schaal van het systeem zet huishoudens die verhuizen op achterstand.,Huishoudens met een urgente woningvraag komen in de knel.,"De regionale in plaats van nationale schaal van het systeem kan bovendien huishoudens die naar een ander regio verhuizen op achterstand zetten, doordat zij hun opgebouwde wachttijd niet mee kunnen nemen."
cpb,139,Beperkingen voor outsiders door lokale huisvestingsverordeningen.,Huishoudens met een urgente woningvraag komen in de knel.,"Het veelvuldig gebruik van deze maatregel toont dat gemeenten veel waarde hechten aan het huisvesten van hun ingezetenen, ook al kan dit de kansen van outsiders beperken."
cpb,139,Negatieve gevolgen van bijsturing van woonruimteverdeling.,De huidige toewijzingspraktijk leidt tot een ongelijkheid in de verdeling van woonruimte.,Woningcorporaties en gemeenten proberen daarom met aanvullend beleid de verdeling van woningen gericht bij te sturen.
cpb,140,Complexiteit van het belastingstelsel leidt tot hoge uitvoerings- en nalevingskosten.,Verlies van fiscale evenwicht.,"Een knelpunt is bijvoorbeeld het verschil in belastingdruk tussen werknemers, directeur-grootaandeelhouders (dga’s) en ondernemers voor de inkomstenbelasting (ib-ondernemers). Die verschillen geven aanleiding tot gedragsveranderingen die tot minder economische activiteit kunnen leiden."
cpb,140,Afschaffing van aftrekposten voor eigenwoningbezit en ondernemers verhoogt belastingdruk voor middeninkomens.,Ongelijkheid in het belastingstelsel.,"Aangezien deze maatregelen alleen burgers treffen die ondernemer zijn of een eigen woning met een hypotheek bezitten, is de spreiding van de effecten binnen de inkomensgroepen groot."
cpb,140,Veranderingen in de inkomstenbelastingen kunnen de belastingdruk op huishoudens beïnvloeden.,De belastingdruk is degressief voor lage inkomens.,De spreiding van de veranderde belastingdruk als gevolg van belastingwijzigingen is voor de laagste inkomens vaak groter dan voor hogere inkomens.
cpb,140,Hogere inkomens betalen gemiddeld minder belasting.,Ongelijkheid in het belastingstelsel.,"De hoogste inkomens betalen gemiddeld minder belasting omdat hun inkomen grotendeels bestaat uit kapitaalinkomen en ingehouden bedrijfswinsten, die beide minder belast worden dan looninkomen."
cpb,142,De kans op een aanzienlijke stijging van fysieke gezondheidsbehandelingen.,De kans op werkloosheid door economische schokken.,Risk estimates are especially heightened for labor shocks after the materialization of health shocks.
cpb,142,De kans op werkloosheid door economische schokken.,De kans op een aanzienlijke stijging van fysieke gezondheidsbehandelingen.,"Risk estimates are especially heightened for labor shocks after the materialization of health shocks, but the effect vice versa is also substantial."
cpb,142,De correlatie tussen arbeids- en gezondheidsrisico's.,De mogelijkheid van schokken die elkaar versterken.,This unveils the distributions of the predictable risk factors throughout the population. The risks turn out to be very unevenly distributed and strongly correlated with each other.
cpb,142,De kans op een combinatie van risico's is wijdverspreid.,De ongelijke verdeling van risico's in de bevolking.,"Putting the risk distributions of all twelve shocks together, we find that risk concurrence is sizeable, monotone, non-linear and extended across domains."
cpb,143,Kwetsbaarheid van htm-huishoudens voor inkomensschokken.,Problemen met sparen en financiële stabiliteit.,"Huishoudens die elke maand hun hele inkomen consumeren en daardoor weinig liquide buffers opbouwen, zijn kwetsbaar voor inkomensschokken."
cpb,143,Hogere schuldenlast van htm-huishoudens in Nederland.,Kwetsbaarheid van htm-huishoudens voor inkomensschokken.,Bovendien zijn htm-huishoudens in Nederland kwetsbaarder voor bepaalde macroschokken (zoals hogere rentes) omdat ze hogere schulden hebben dan htm-huishoudens in andere landen.
cpb,143,Afhankelijkheid van overheidsoverdrachten en subsidies.,Kwetsbaarheid van htm-huishoudens voor inkomensschokken.,Huishoudens zitten vaak in de middeninkomensgroepen en hebben een hoge schuld ten opzichte van hun vermogen.
cpb,143,Impact van htm-huishoudens op nationale bestedingen en economische schokken.,Verhoogde kans op htm-status voor kwetsbare groepen.,Deze huishoudens passen hun bestedingen sterk aan bij inkomensschokken.
cpb,145,De invoering van de partnerinkomenstoets beperkte de toegang tot de Tozo-regeling voor zelfstandigen met partners.,De Tozo-regeling resulteerde in een daling van de omzet van zelfstandigen.,"Mede door de introductie van de partnerinkomenstoets vanaf Tozo 2 en de verbeterde economische omstandigheden, daalde het Tozo-gebruik naar 5% van de zelfstandigen."
cpb,145,De invoering van de partnerinkomenstoets beperkte de toegang tot de Tozo-regeling voor zelfstandigen met partners.,De daling van gewerkte uren bij zelfstandigen zonder partner is significant.,"Zelfstandigen zonder partner werkten gemiddeld 10% minder uren per week (gemiddeld 4 uur) dan zelfstandigen met partner, ten opzichte van voor de partnerinkomenstoets."
cpb,145,De coronapandemie heeft geleid tot zware contactbeperkende maatregelen.,Inkomensverlies van zelfstandig ondernemers door economische omstandigheden.,In de eerste helft van maart 2020 werden onder andere de horeca en sportscholen gesloten in verband met de contactbeperkende maatregelen.
cpb,145,De Tozo-regeling had een negatieve impact op de werkprikkels van zelfstandigen.,Afhankelijkheid van steunmaatregelen door ondernemers.,De marginale druk een aandachtspunt. Tozo-ontvangers verliezen een euro aan Tozo voor elke verdiende euro tot het sociaal minimum.
cpb,147,Heterogeniteit in koopkrachtanalyses beïnvloedt de interpretatie en complexiteit.,Complexiteit in koopkrachtberekeningen door data-afhankelijkheid en beperkte beschikbaarheid.,"Het toevoegen van heterogeniteit in de berekeningen heeft echter ook nadelen, omdat dit de complexiteit verhoogt en de interpretatie van de resultaten lastiger kan maken."
cpb,147,Inflatie-ongelijkheid beïnvloedt de koopkracht van huishoudens verschillend.,Heterogeniteit in koopkrachtanalyses beïnvloedt de interpretatie en complexiteit.,Dit voorbeeld laat zien dat de gevolgen van veel economische ontwikkelingen niet gelijk zijn voor iedereen en dat het goed is om aandacht te besteden aan de heterogeniteit die zich tussen huishoudens kan voordoen.
cpb,147,Beperkingen in armoede-analyse door gebrek aan actuele data en heterogeniteit.,Complexiteit in koopkrachtberekeningen door data-afhankelijkheid en beperkte beschikbaarheid.,"Binnen het huidige instrumentarium zijn de mogelijkheden om meer heterogeniteit in beeld te brengen bovendien beperkt, daarnaast zijn er data-beperkingen."
cpb,147,Invloed van huurprijsontwikkeling op de koopkracht van huishoudens.,Heterogeniteit in koopkrachtanalyses beïnvloedt de interpretatie en complexiteit.,"Huurbedragen kunnen flink uiteenlopen, waardoor huurprijsontwikkelingen (via de huurtoeslag) veel invloed kunnen hebben op de koopkracht."
cpb,148,Verlaging van het uurloon door payrolling.,Grote verschillen in uurloonverlaging tussen subgroepen.,"Ons algoritme laat zien dat payrolling het uurloon van een specifieke groep werknemers verlaagt met gemiddeld 3,7 procent. We vinden grotere verschillen tussen mensen dan uit een handmatige subgroepanalyse bleek."
cpb,148,Verlaging van het uurloon door payrolling.,Negatieve effecten van payrolling concentreren zich bij specifieke groepen werknemers.,Een handmatige analyse laat zien dat payrolling het uurloon gemiddeld verlaagt met ongeveer 17 cent. [...] maar de daling loopt op tot wel 32 cent per uur voor hoogopgeleiden en mensen met een tijdelijk contract.
cpb,148,Grote verschillen in uurloonverlaging tussen subgroepen.,Grote variatie in effecten van payrolling afhankelijk van werknemerkenmerken.,"Dit zorgt ervoor dat gevonden effecten voor sommige subgroepen groter zijn en voor andere juist kleiner, wat een nauwkeuriger beeld geeft van de mate waarin individuele effecten van de interventie kunnen verschillen."
cpb,148,Ongeschiktheid van de causal forest-techniek voor difference-in-differences.,Onvoldoende informatie voor beleidsmakers door gemiddelde effecten.,Maar dat is vaak nog onvoldoende informatie om beleid volledig te informeren.
tno,63,Ontbreken van toekomstperspectief kan negatieve gedragsverandering stimuleren.,Verhoogde beïnvloedbaarheid door antisociale personen.,Er is meer nadruk gelegd op de dynamiek rondom toekomstperspectief.
tno,63,Antisociaal handelen kan leiden tot nieuwe veroordelingen.,Stigma van eerdere delicten kan antisociaal gedrag bevestigen.,In de casus werd door de schuldhulpverlener aangegeven dat dit een medische casus betrof.
tno,63,Psychische problematiek kan attitudes en handelen beïnvloeden.,Beperkingen in het functioneren door psychische problematiek.,Met deze kennis kan een schuldhulpverlener juist een belangrijke rol op zich nemen naast de benodigde medische ondersteuning.
tno,63,Weinig structuur in het leven van gedetineerden.,Moeilijkheid om prosociale relaties te stimuleren binnen een gesloten inrichting.,Recidive is een probleem dat niet direct beïnvloed kan worden.
tno,67,Afname van interesse in verduurzamingsmaatregelen.,Onvoldoende uitvoering van duurzame maatregelen.,Een belangrijke reden die wordt gegeven is dat veel maatregelen in het pakket al getroffen zijn door bewoners. Ook de kosten zijn een belangrijk obstakel. De interesse in een totaalaanbod neemt af als bewoners al duurzame maatregelen hebben getroffen.
tno,67,Zorg over stijgende energieprijzen.,Afname van interesse in verduurzamingsmaatregelen.,Het overgrote deel van de deelnemers maakt zich zorgen om de stijgende energieprijzen en vindt dat het verduurzamen van de woning daar een vrij goede oplossing voor is.
tno,67,Hoge kosten van verduurzamingsmaatregelen.,Afname van interesse in verduurzamingsmaatregelen.,De kosten en financiering van het totaalpakket worden ervaren als respectievelijk duur en moeilijk.
tno,72,Verticale scheuren in de constructie.,Corrosie van stalen onderdelen onder het brugdek.,Deze scheur is zeer waarschijnlijk veroorzaakt door ongelijkmatige zettingen of verhinderde vervormingen.
tno,73,Krapte op de arbeidsmarkt.,Negatieve consequenties van technologie voor werkgelegenheid.,"Deze krapte zal naar verwachting blijven stijgen met negatieve consequenties voor werkgevers, werknemers en maatschappij."
tno,73,Krapte op de arbeidsmarkt.,Beperkte inzet van technologie in verschillende sectoren.,In andere sectoren ontbreekt voldoende bewijs om betrouwbare conclusies te trekken.
tno,73,Onzekerheid over de effectiviteit van technologie in het oplossen van personeelstekorten.,Beperkte inzet van technologie in verschillende sectoren.,De vraag naar empirisch bewijs en de perceptie van werknemers over het gebruik van technologie één van de belangrijkste aandachtspunten.
tno,73,Afhankelijkheid van technologie kan leiden tot kwetsbaarheid.,Negatieve consequenties van technologie voor werkgelegenheid.,Toch blijft de vraag naar empirisch bewijs en de perceptie van werknemers over het gebruik van technologie één van de belangrijkste aandachtspunten.
tno,73,Impact van automatisering op de werkgelegenheid.,Negatieve consequenties van technologie voor werkgelegenheid.,De impact van arbeidsbesparende en arbeidsondersteunende technologieën kan verder reiken dan de besproken sectoren.
tno,77,Beperkte diepgang van vaarwegen beïnvloedt belading.,Hogere uitstoot per ton door lagere belading bij laag water.,Het gevolg is dat het brandstofverbruik per vervoerde ton goederen vooral het gevolg is van de karakteristieken van de vaarroute en de actuele waterstanden op rivieren.
tno,77,Hogere uitstoot per ton door lagere belading bij laag water.,Hoge CO2-uitstoot door stationair draaien van schepen.,"Schepen die in staat zijn om een deel van de lading te lossen voor het ondiepe stuk, wat voor containervervoer gemakkelijker is dan voor bulkvervoer, komen daarom gunstiger uit qua brandstofverbruik."
tno,77,Onvoldoende nauwkeurige data over NOx-uitstoot.,Inadequate rapportage van brandstofverbruik.,"Dit kan afwijken van testresultaten van motoren en schepen in laboratoriumomgevingen, die onder ideale en gecontroleerde omstandigheden plaatsvinden."
tno,89,Slechte ervaringen met leren in het verleden kunnen angst veroorzaken om met scholing aan de slag te gaan.,Mensen met een kwetsbare positie op de arbeidsmarkt hebben moeite met leren en ontwikkelen.,Slechte ervaringen met leren in het verleden of weinig zelfvertrouwen kunnen bovendien maken dat iemand angst heeft om daadwerkelijk met scholing aan de slag te gaan. Terwijl dat wel belangrijk is.
tno,89,De groep uitstromers kan als eerste hun baan verliezen bij economische tegenspoed.,"De doelen van externe stakeholders kunnen leidend worden, wat de eigen organisatiedoelen onder druk zet.","We zien dat deze doelen vaak op de korte termijn gericht zijn en minder op LLO en DI. Het risico dat deze groep uitstromers als eerste hun baan weer verliezen zodra het economisch minder goed gaat, is namelijk aanwezig."
tno,89,Er zijn kosten verbonden aan formele erkenning van ontwikkeltrajecten.,De financiering voor werkenden is niet altijd gericht op duurzame uitstroom.,Bovendien zijn er kosten verbonden aan formele erkenning. Het doel en de doelgroep bepalen de vorm en de inhoud van ontwikkelroutes.
tno,166,Hogere concentraties stikstofdioxide (NO2) in huishoudens die op gas koken.,Overschrijding van de WHO- en EU-limieten voor stikstofdioxide (NO2) in huishoudens die op gas koken.,In all seven countries the majority of the households cooking on gas do exceed the WHO daily guideline value of 25 µg/m3.
tno,166,Hogere concentraties stikstofdioxide (NO2) in huishoudens die op gas koken.,Risico op gezondheidsproblemen door slechte luchtkwaliteit.,"In contrast, in houses cooking on electric the indoor NO2 concentrations were below the outside concentration."
tno,166,Hogere concentraties koolmonoxide (CO) in huishoudens die op gas koken.,Huiselijke blootstelling aan schadelijke niveaus van luchtvervuiling door gasfornuizen.,"However, as mentioned earlier the applied Cairsens CO sensor from ENVEA is sensible for ethanol and maybe also for other volatile organic compounds."
tno,166,Hogere concentraties van fijnstof (PM2.5) in huishoudens die op gas koken.,Risico op gezondheidsproblemen door slechte luchtkwaliteit.,With regard to PM2.5 no significant difference between houses cooking on gas and cooking electric could be distinguished.
tno,188,Onjuiste overlap tussen geologische eenheden.,Wijzigingen in de geometrieën van zandige eenheden.,De geautomatiseerde procedure waarmee de afleiding is gedaan bevat een fout die leidde tot de geconstateerde overlap.
tno,188,Afwijkingen in de sequentie van geologische eenheden.,Wijzigingen in de geometrieën van zandige eenheden.,De twee afwijkingen hebben alleen betrekking op de geometrie en de parametrisatie van de afgeleide zandlagen.
tno,188,Kwaliteitsproblemen van hydrogeologische modellen.,Mogelijke fouten in interpretaties van het model door gebruikers.,In dat geval heeft de gebruiker de mogelijkheid een terugmelding doen.
tno,189,Ongelijke verdeling van de lasten van afschakelende zonnepanelen.,Huishoudens missen inkomsten door afschakelende zonnepanelen.,Wanneer de oorzaak in het net ligt zijn het steeds dezelfde huishoudens die er last van hebben en dus een deel van hun opbrengst mislopen.
tno,189,Toenemende afschakeling van zonnepanelen door groeiend aantal installaties.,Ongelijke verdeling van de lasten van afschakelende zonnepanelen.,Door de verwachte groei van het aantal huishoudens met zonnepanelen is de verwachting dat zonnepaneelinstallaties vaker afschakelen in de nabije toekomst.
tno,189,Onvoldoende capaciteit van netbeheerders om het netwerk te verzwaren.,Ongelijke verdeling van de lasten van afschakelende zonnepanelen.,En netbeheerders hebben niet de capaciteit om het net te verzwaren op basis van individuele klachten.
